,year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2010,2006,CZE,4,michalek zbynek,D,R,184,79.0,1982-12-23,phoenix coyotes,23.353867214236804,1982,23.334120982986803
2011,2006,CZE,41,skoula martin,D,L,187,85.0,1979-10-28,minnesota wild,26.507871321013,1979,24.3072435585805
2012,2006,CZE,44,blatak miroslav,D,L,181,77.0,1982-05-25,hc zlin,23.9342915811088,1982,23.5035560575074
2013,2006,CZE,5,richter martin,D,R,184,90.0,1977-12-06,hc liberec bili tygri,28.3997262149213,1977,26.5831758034026
2014,2006,CZE,80,kutlak zdenek,D,L,190,94.0,1980-02-13,hc ceske budejovice,26.212183436002697,1980,26.038781163434898
2015,2006,CZE,10,hubacek petr,F,R,183,82.0,1979-09-02,hc vitkovice ostrava,26.6611909650924,1979,24.485652005136
2016,2006,CZE,14,plekanec tomas,F,L,178,89.0,1982-10-31,montreal canadiens,23.4989733059548,1982,28.0898876404494
2017,2006,CZE,17,hlinka jaroslav,F,L,179,84.0,1976-11-10,hc sparta prague,29.470225872689902,1976,26.2164102244
2018,2006,CZE,24,irgl zbynek,F,R,179,83.0,1980-11-29,hc vitkovice ostrava,25.4182067077344,1980,25.9043101026809
2019,2006,CZE,25,bednar jaroslav,F,R,182,84.0,1976-11-09,hc slavia prague,29.4729637234771,1976,25.3592561284869
2020,2006,CZE,27,hlavac jan,F,L,185,86.0,1976-09-20,geneva servette,29.6098562628337,1976,25.127830533235898
2021,2006,CZE,38,bulis jan,F,L,186,92.0,1978-03-18,montreal canadiens,28.1204654346338,1978,26.5926696727945
2022,2006,CZE,40,balastik jaroslav,F,L,190,93.0,1979-11-28,columbus blue jackets,26.4229979466119,1979,25.7617728531856
2023,2006,CZE,53,prorok ivo,F,R,182,80.0,1969-12-28,hc slavia prague,36.3394934976044,1969,24.1516725033209
2024,2006,CZE,60,rolinek tomas,F,L,177,83.0,1980-02-17,hc pardubice,26.2012320328542,1980,26.4930256312043
2025,2006,CZE,62,tenkrat petr,F,R,182,83.0,1977-05-31,karpat oulu,28.917180013689297,1977,25.057360222195395
2026,2006,CZE,77,stefan patrik,F,L,188,87.0,1980-09-16,atlanta thrashers,25.6208076659822,1980,24.615210502489802
2027,2006,CZE,9,vyborny david,F,L,179,83.0,1975-01-22,columbus blue jackets,31.271731690622897,1975,25.9043101026809
2028,2006,CZE,91,erat martin,F,L,184,90.0,1981-08-29,nashville predators,24.6707734428474,1981,26.5831758034026
2029,2006,CZE,31,svoboda adam,G,L,177,82.0,1978-01-26,hc pardubice,28.260095824777604,1978,26.1738325513103
2030,2006,CZE,33,hnilicka milan,G,L,185,83.0,1973-06-25,hc liberec bili tygri,32.8487337440109,1973,24.2512783053324
2031,2006,CZE,42,popperle tomas,G,L,184,85.0,1984-10-10,eisbaren berlin,21.555099247090997,1984,25.1063327032136
2032,2006,DEN,2,pander rasmus,D,L,182,81.0,1976-03-19,odense bulldogs,30.116358658453102,1976,24.453568409612398
2033,2006,DEN,20,schioldan christian,D,L,195,100.0,1978-12-06,frederikshavn ik,27.400410677618105,1978,26.298487836949395
2034,2006,DEN,25,andreasen andreas,D,L,184,95.0,1976-03-01,esbjerg ik,30.1656399726215,1976,28.0600189035917
2035,2006,DEN,26,dahlmann morten,D,L,185,85.0,1976-09-22,nordsjaelland cobras,29.604380561259397,1976,24.8356464572681
2036,2006,DEN,4,boedker mads,D,L,173,72.0,1987-08-31,rodovre mighty bulls,18.6666666666667,1987,24.056934745564497
2037,2006,DEN,47,johnsen thomas,D,R,185,90.0,1979-04-11,nordsjaelland cobras,27.0554414784394,1979,26.296566837107395
2038,2006,DEN,5,nielsen daniel,D,R,182,80.0,1980-10-31,herning blue fox,25.4976043805613,1980,24.1516725033209
2039,2006,DEN,7,damgaard jesper,D,R,187,94.0,1975-05-06,modo ornskoldsvik,30.9869952087611,1975,26.8809517000772
2040,2006,DEN,10,nordby-andersen bo,F,L,180,83.0,1979-03-22,aab aalborg,27.1101984941821,1979,25.6172839506173
2041,2006,DEN,11,smidt michael,F,L,178,80.0,1979-07-04,rodovre mighty bulls,26.825462012320298,1979,25.2493372048984
2042,2006,DEN,12,regin peter,F,L,182,85.0,1986-04-16,timra ik,20.041067761807,1986,25.6611520347784
2043,2006,DEN,13,green morten,F,L,183,87.0,1981-03-19,modo ornskoldsvik,25.117043121149898,1981,25.9786795664248
2044,2006,DEN,15,nielsen frans,F,L,183,84.0,1984-04-24,timra ik,22.0177960301164,1984,25.0828630296515
2045,2006,DEN,16,kjaergaard christoffer,F,L,188,99.0,1980-05-03,herning blue fox,25.9931553730322,1980,28.0104119511091
2046,2006,DEN,17,hansen jannik,F,L,180,73.0,1986-03-15,portland winterhawks,20.128678986995197,1986,22.5308641975309
2047,2006,DEN,18,reinert thomas,F,R,183,85.0,1980-01-17,frederikshavn ik,26.286105407255302,1980,25.3814685419093
2048,2006,DEN,19,staal kim,F,R,182,88.0,1978-03-10,malmo redhawks,28.1423682409309,1978,26.566839753652896
2049,2006,DEN,27,nielsen jens,F,L,177,82.0,1969-10-23,aab aalborg,36.5201916495551,1969,26.1738325513103
2050,2006,DEN,29,madsen morten,F,L,188,86.0,1987-01-16,frolunda hc gothenburg,19.2881587953457,1987,24.3322770484382
2051,2006,DEN,39,pyndt martin,F,L,191,88.0,1977-07-13,rodovre mighty bulls,28.7994524298426,1977,24.122145774512802
2052,2006,DEN,9,degn kasper,F,L,175,75.0,1982-02-25,nordsjaelland cobras,24.1779603011636,1982,24.4897959183673
2053,2006,DEN,1,galbraith patrick,G,L,188,75.0,1986-03-11,soenderjyske vojens,20.1396303901437,1986,21.2200090538705
2054,2006,DEN,30,madsen michael,G,L,177,88.0,1980-11-21,herlev hornets,25.4401095140315,1980,28.0889910306745
2055,2006,DEN,31,hirsch peter,G,R,182,78.0,1979-03-06,nordsjaelland cobras,27.1540041067762,1979,23.547880690737802
2056,2006,FIN,18,mantyla tuukka,D,L,172,80.0,1981-05-25,tappara tampere,24.933607118412,1981,27.0416441319632
2057,2006,FIN,3,nummelin petteri,D,L,173,83.0,1972-11-25,hc lugano,33.429158110883,1972,27.732299776136898
2058,2006,FIN,33,lehtonen mikko,D,L,185,88.0,1978-06-12,karpat oulu,27.885010266940498,1978,25.7121986851717
2059,2006,FIN,5,kukkonen lasse,D,L,183,85.0,1981-09-18,karpat oulu,24.616016427104697,1981,25.3814685419093
2060,2006,FIN,6,saravo pekka,D,L,189,94.0,1979-11-13,lulea hf,26.4640657084189,1979,26.3150527700792
2061,2006,FIN,7,berg aki-petteri,D,L,193,97.0,1977-07-28,toronto maple leafs,28.758384668035603,1977,26.0409675427528
2062,2006,FIN,9,luoma mikko,D,L,193,95.0,1976-06-22,linkopings hc,29.856262833675604,1976,25.504040376922898
2063,2006,FIN,10,bergenheim sean,F,L,180,96.0,1984-02-08,new york islanders,22.2258726899384,1984,29.6296296296296
2064,2006,FIN,12,jokinen olli,F,L,190,96.0,1978-12-05,florida panthers,27.4031485284052,1978,26.592797783933502
2065,2006,FIN,15,ruutu tuomo,F,L,185,96.0,1983-02-16,chicago blackhawks,23.2032854209446,1983,28.0496712929145
2066,2006,FIN,16,peltonen ville,F,L,180,84.0,1973-05-24,hc lugano,32.9363449691992,1973,25.9259259259259
2067,2006,FIN,20,miettinen antti,F,R,185,88.0,1980-07-03,dallas stars,25.8261464750171,1980,25.7121986851717
2068,2006,FIN,21,koivu mikko,F,L,188,85.0,1983-03-12,minnesota wild,23.137577002053398,1983,24.049343594386603
2069,2006,FIN,22,santala tommi,F,R,190,95.0,1979-06-27,jokerit helsinki,26.8446269678303,1979,26.3157894736842
2070,2006,FIN,23,hahl riku,F,L,185,91.0,1980-11-01,hc davos,25.494866529774104,1980,26.5887509130752
2071,2006,FIN,24,viuhkola jari,F,L,183,91.0,1980-02-27,karpat oulu,26.1738535249829,1980,27.1731016154558
2072,2006,FIN,25,hentunen jukka,F,R,178,88.0,1974-05-03,hc lugano,31.9945242984257,1974,27.774270925388198
2073,2006,FIN,28,rita jani,F,L,185,94.0,1981-07-25,pittsburgh penguins,24.766598220397,1981,27.465303140978797
2074,2006,FIN,36,jokinen jussi,F,L,186,88.0,1983-04-01,dallas stars,23.082819986310703,1983,25.436466643542598
2075,2006,FIN,37,ruutu jarkko,F,L,188,93.0,1975-08-23,vancouver canucks,30.6885694729637,1975,26.312811226799504
2076,2006,FIN,55,pirnes esa,F,L,184,86.0,1977-04-01,blues espoo,29.0814510609172,1977,25.4017013232514
2077,2006,FIN,71,kallio tomi,F,L,184,85.0,1977-01-27,frolunda hc gothenburg,29.256673511293602,1977,25.1063327032136
2078,2006,FIN,30,norrena fredrik,G,L,183,85.0,1973-11-29,linkopings hc,32.4188911704312,1973,25.3814685419093
2079,2006,FIN,31,niittymaki antero,G,L,184,86.0,1980-06-18,philadelphia flyers,25.867214236824104,1980,25.4017013232514
2080,2006,FIN,32,backstrom niklas,G,L,185,88.0,1978-02-13,karpat oulu,28.210814510609197,1978,25.7121986851717
2081,2006,ITA,14,lorenzi carlo,D,R,175,75.0,1974-09-02,hc alleghe,31.660506502395602,1974,24.4897959183673
2082,2006,ITA,26,helfer armin,D,L,188,84.0,1980-05-31,milano vipers,25.916495550992497,1980,23.766410140335
2083,2006,ITA,3,trevisani carter,D,L,186,88.0,1982-06-15,asiago hockey as,23.8767967145791,1982,25.436466643542598
2084,2006,ITA,50,borgatello christian,D,R,176,84.0,1982-02-10,milano vipers,24.2190280629706,1982,27.117768595041298
2085,2006,ITA,6,strazzabosco michele,D,L,193,98.0,1976-02-06,milano vipers,30.2313483915127,1976,26.3094311256678
2086,2006,ITA,7,egger alexander,D,L,186,88.0,1979-12-22,ritten sport,26.3572895277207,1979,25.436466643542598
2087,2006,ITA,8,ramoser florian,D,L,188,87.0,1979-10-07,bolzano foxes,26.5653661875428,1979,24.615210502489802
2088,2006,ITA,11,fontanive nicola,F,L,165,71.0,1985-10-25,hc alleghe,20.5147159479808,1985,26.078971533517
2089,2006,ITA,13,rigoni luca,F,L,179,82.0,1975-01-01,hc asiago,31.3292265571526,1975,25.5922099809619
2090,2006,ITA,15,felicetti luca,F,L,166,84.0,1981-08-17,hc fassa,24.703627652293,1981,30.4833793003339
2091,2006,ITA,16,parco john,F,L,182,85.0,1971-08-25,asiago hockey as,34.6830937713895,1971,25.6611520347784
2092,2006,ITA,17,iob anthony,F,L,182,93.0,1971-01-02,kac klagenfurt,35.3264887063655,1971,28.076319285110504
2093,2006,ITA,18,bustreo paolo,F,L,180,84.0,1983-03-29,ritten sport,23.091033538672104,1983,25.9259259259259
2094,2006,ITA,19,ramoser roland,F,R,190,92.0,1972-09-03,bolzano foxes,33.6563997262149,1972,25.4847645429363
2095,2006,ITA,21,busillo giuseppe,F,L,186,96.0,1970-05-13,milano vipers,35.9671457905544,1970,27.748872702046498
2096,2006,ITA,22,margoni stefano,F,L,182,85.0,1975-05-12,bolzano foxes,30.9705681040383,1975,25.6611520347784
2097,2006,ITA,24,molteni andrea,F,R,174,80.0,1980-12-05,milano vipers,25.401779603011605,1980,26.423569824283298
2098,2006,ITA,28,de toni manuel,F,L,181,90.0,1979-01-10,hc alleghe,27.304585900068396,1979,27.4716888983853
2099,2006,ITA,34,cirone jason,F,L,177,93.0,1971-02-21,asiago hockey,35.1895961670089,1971,29.684956430144602
2100,2006,ITA,71,ansoldi luca,F,R,183,91.0,1982-01-05,ritten sport,24.317590691307302,1982,27.1731016154558
2101,2006,ITA,80,chelodi enrico,F,L,180,81.0,1982-09-19,bolzano foxes,23.613963039014397,1982,25.0
2102,2006,ITA,9,de bettin giorgio,F,R,175,84.0,1972-08-07,sg cortina,33.730321697467495,1972,27.428571428571402
2103,2006,ITA,29,muzzatti jason,G,L,186,87.0,1970-02-03,bolzano foxes,36.2381930184805,1970,25.147415886229602
2104,2006,ITA,35,tragust thomas,G,L,179,74.0,1986-05-27,hc merano,19.928815879534604,1986,23.0954090072095
2105,2006,ITA,85,baur rene,G,L,180,74.0,1985-01-19,ev bruneck brunico,21.278576317590698,1985,22.8395061728395
2106,2006,KAZ,12,kovalenko oleg,D,R,178,91.0,1975-02-11,torpedo ust-kamen.,31.2169746748802,1975,28.7211210705719
2107,2006,KAZ,16,blokhin yevgeniy,D,L,181,83.0,1979-05-29,hk mvd tver,26.9240246406571,1979,25.335001984066402
2108,2006,KAZ,2,mazunin yevgeniy,D,L,182,82.0,1981-09-18,torpedo ust-kamen.,24.616016427104697,1981,24.755464315903897
2109,2006,KAZ,26,savenkov andrey,D,L,182,84.0,1975-03-07,torpedo ust-kamen.,31.151266255989103,1975,25.3592561284869
2110,2006,KAZ,43,pupkov yevgeniy,D,L,180,85.0,1976-01-18,ska st. petersburg,30.2833675564682,1976,26.234567901234602
2111,2006,KAZ,52,koledayev alexey,D,L,183,88.0,1976-03-27,sibir novosibirsk,30.0944558521561,1976,26.2772850786825
2112,2006,KAZ,64,argokov artyom,D,L,180,81.0,1976-01-16,metallurg novokuznetsk,30.288843258042398,1976,25.0
2113,2006,KAZ,10,belyayev maxim,F,L,184,80.0,1979-08-24,salavat yulaev,26.6858316221766,1979,23.629489603024602
2114,2006,KAZ,11,zhailauov talgat,F,R,173,72.0,1985-07-07,torpedo ust-kamen.,20.815879534565397,1985,24.056934745564497
2115,2006,KAZ,17,koreshkov alexandr,F,L,181,84.0,1968-10-28,torpedo ust-kamen.,37.5058179329227,1968,25.6402429718263
2116,2006,KAZ,18,shafranov konstantin,F,L,183,80.0,1968-09-11,torpedo nizhni novgorod,37.6344969199179,1968,23.888440980620498
2117,2006,KAZ,19,koreshkov yevgeniy,F,L,170,84.0,1970-03-11,torpedo ust-kamen.,36.13963039014371,1970,29.065743944636697
2118,2006,KAZ,22,ogorodnikov andrey,F,R,178,78.0,1982-08-29,torpedo ust-kamen.,23.6714579055441,1982,24.618103774775896
2119,2006,KAZ,23,pchelyakov andrey,F,L,181,79.0,1972-02-19,krylia sovetov moscow,34.195756331279895,1972,24.1140380330271
2120,2006,KAZ,25,samokhvalov andrey,F,L,182,83.0,1975-05-10,khimik moscow reg.,30.9760438056126,1975,25.057360222195395
2121,2006,KAZ,32,zarzhitskiy nikolay,F,L,191,93.0,1979-02-18,motor barnaul,27.1978097193703,1979,25.4927222389737
2122,2006,KAZ,36,spiridonov andrey,F,L,187,86.0,1982-05-21,barys astana,23.945242984257398,1982,24.5932111298579
2123,2006,KAZ,48,starchenko roman,F,L,186,81.0,1986-05-12,torpedo ust-kamen.,19.9698836413415,1986,23.413111342351698
2124,2006,KAZ,7,litvinenko alexey,F,L,195,74.0,1980-03-07,spartak moscow,26.149212867898697,1980,19.4608809993425
2125,2006,KAZ,8,trochshinskiy andrey,F,L,183,95.0,1978-02-14,torpedo ust-kamen.,28.208076659822,1978,28.3675236644868
2126,2006,KAZ,81,krasnoslabotsev vadim,F,L,179,84.0,1983-08-16,avangard omsk,22.7077344284736,1983,26.2164102244
2127,2006,KAZ,9,rifel vadim,F,L,174,71.0,1979-02-19,wolfe freiburg,27.1950718685832,1979,23.4509182190514
2128,2006,KAZ,1,tambulov sergey,G,L,178,81.0,1974-07-02,metallurg serov,31.8302532511978,1974,25.564953919959603
2129,2006,KAZ,35,ogureshnikov sergey,G,L,184,78.0,1977-04-04,torpedo ust-kamen.,29.0732375085558,1977,23.038752362948998
2130,2006,KAZ,41,medvedev roman,G,L,185,83.0,1981-08-31,gornak rudnyj,24.665297741273104,1981,24.2512783053324
2131,2006,LAT,11,jass maris,D,L,178,78.0,1985-01-18,lada togliatti,21.2813141683778,1985,24.618103774775896
2132,2006,LAT,18,pujacs georgijs,D,R,184,96.0,1981-06-11,hk riga 2000,24.8870636550308,1981,28.3553875236295
2133,2006,LAT,2,astasenko kaspars,D,L,190,95.0,1975-02-17,hpk hameenlinna,31.2005475701574,1975,26.3157894736842
2134,2006,LAT,23,tribuncovs atvars,D,L,188,98.0,1976-10-14,mora ik,29.5441478439425,1976,27.7274784970575
2135,2006,LAT,3,rekis arvids,D,L,182,97.0,1979-01-01,augsburger panther,27.3292265571526,1979,29.2839029102765
2136,2006,LAT,4,saviels agris,D,L,186,98.0,1982-01-15,torpedo nizhni novgorod,24.290212183435997,1982,28.326974216672397
2137,2006,LAT,6,jerofejevs aleksandrs,D,L,185,88.0,1984-04-12,roanoke valley vipers,22.050650239561897,1984,25.7121986851717
2138,2006,LAT,8,galvins guntis,D,L,186,87.0,1986-01-25,hk riga 2000,20.2628336755647,1986,25.147415886229602
2139,2006,LAT,10,darzins lauris,F,R,188,90.0,1985-01-28,kelowna rockets,21.2539356605065,1985,25.464010864644603
2140,2006,LAT,12,vasiljevs herberts,F,R,180,75.0,1976-05-27,krefeld pinguine,29.927446954141,1976,23.148148148148103
2141,2006,LAT,13,pantelejevs grigorijs,F,L,176,90.0,1972-11-13,bolzano foxes,33.4620123203285,1972,29.0547520661157
2142,2006,LAT,14,tambijevs leonids,F,R,176,85.0,1970-09-26,ehc basel,35.5947980835045,1970,27.4405991735537
2143,2006,LAT,16,sirokovs aleksejs,F,R,182,88.0,1981-02-20,metallurg novokuznetsk,25.1909650924025,1981,26.566839753652896
2144,2006,LAT,17,nizivijs aleksandrs,F,R,177,78.0,1976-09-16,torpedo nizhni novgorod,29.6208076659822,1976,24.897060231734198
2145,2006,LAT,20,stals juris,F,L,191,90.0,1982-04-08,charlotte checkers,24.062970568104,1982,24.6703763602971
2146,2006,LAT,21,daugavins kaspars,F,L,181,82.0,1988-05-18,hk riga 2000,17.9520876112252,1988,25.0297609963066
2147,2006,LAT,24,redlihs mikelis,F,L,179,78.0,1984-07-01,bjorkloven umea,21.831622176591395,1984,24.343809494085697
2148,2006,LAT,27,semjonovs aleksandrs,F,L,181,91.0,1972-06-08,malmo redhawks,33.894592744695395,1972,27.7769298861451
2149,2006,LAT,47,cipulis martins,F,L,180,82.0,1980-11-29,hk riga 2000,25.4182067077344,1980,25.3086419753086
2150,2006,LAT,5,sprukts janis,F,L,190,105.0,1982-01-31,hpk hameenlinna,24.2464065708419,1982,29.0858725761773
2151,2006,LAT,9,blinovs viktors,F,L,176,80.0,1981-06-26,sport vaasa,24.8459958932238,1981,25.826446280991696
2152,2006,LAT,1,raitums martins,G,L,180,80.0,1985-04-14,hk riga 2000,21.0458590006845,1985,24.6913580246914
2153,2006,LAT,30,naumovs sergejs,G,L,177,78.0,1969-04-04,torpedo nizhni novgorod,37.0732375085558,1969,24.897060231734198
2154,2006,LAT,31,masalskis edgars,G,L,176,78.0,1980-03-31,neftekhimik nizhnekamsk,26.083504449007503,1980,25.1807851239669
2155,2006,NOR,16,ryman erik,D,L,180,87.0,1972-06-10,djurgardens if stockholm,33.8891170431211,1972,26.851851851851897
2156,2006,NOR,23,trygg mats,D,R,179,83.0,1976-06-01,iserlohner roosters,29.913757700205302,1976,25.9043101026809
2157,2006,NOR,36,lund lars erik,D,L,187,94.0,1974-07-25,valerenga oslo,31.7672826830938,1974,26.8809517000772
2158,2006,NOR,54,myrvold anders,D,L,188,93.0,1975-08-12,valerenga oslo,30.7186858316222,1975,26.312811226799504
2159,2006,NOR,56,nilsen johnny,D,L,183,85.0,1975-01-27,frisk-asker ,31.258042436687198,1975,25.3814685419093
2160,2006,NOR,6,holos jonas,D,L,180,89.0,1987-08-27,sparta sarpsborg,18.6776180698152,1987,27.4691358024691
2161,2006,NOR,7,jakobsen tommy,D,L,173,83.0,1970-12-10,dusseldorf metro stars,35.3894592744695,1970,27.732299776136898
2162,2006,NOR,10,spets lars erik,F,L,178,80.0,1985-04-02,brynas if gavle,21.078713210129997,1985,25.2493372048984
2163,2006,NOR,11,nagel lars peder,F,L,193,95.0,1981-02-25,ik oskarshamn,25.1772758384668,1981,25.504040376922898
2164,2006,NOR,14,trygg marius,F,L,177,79.0,1976-06-01,etc crimmitschau,29.913757700205302,1976,25.216253311628197
2165,2006,NOR,19,skroder per-age,F,L,180,92.0,1978-08-04,sodertalje sk,27.739904175222396,1978,28.3950617283951
2166,2006,NOR,20,bastiansen anders,F,L,190,97.0,1980-10-31,mora ik,25.4976043805613,1980,26.869806094182803
2167,2006,NOR,21,ask morten,F,L,185,90.0,1980-05-14,saipa lappeenranta,25.9630390143737,1980,26.296566837107395
2168,2006,NOR,24,andersen jonas,F,R,184,85.0,1981-03-08,sparta sarpsborg,25.147159479808398,1981,25.1063327032136
2169,2006,NOR,27,marthinsen tommy,F,L,182,80.0,1976-12-24,valerenga oslo,29.3497604380561,1976,24.1516725033209
2170,2006,NOR,28,nygard kjell richard,F,L,181,88.0,1978-01-04,valerenga oslo,28.320328542094497,1978,26.861206922865602
2171,2006,NOR,29,vikingstad tore,F,L,191,93.0,1975-10-08,dusseldorf metro stars,30.5626283367556,1975,25.4927222389737
2172,2006,NOR,41,thoresen patrick,F,L,183,85.0,1983-11-07,djurgardens if stockholm,22.480492813141698,1983,25.3814685419093
2173,2006,NOR,8,hansen mads,F,L,184,85.0,1978-09-16,storhamar il hamar,27.622176591375798,1978,25.1063327032136
2174,2006,NOR,9,holtet marius,F,R,185,84.0,1984-08-31,iowa stars,21.6646132785763,1984,24.543462381300202
2175,2006,NOR,1,norgren jonas,G,R,172,73.0,1972-11-10,storhamar il hamar,33.4702258726899,1972,24.675500270416396
2176,2006,NOR,30,grotnes pal,G,L,188,86.0,1977-03-07,vaxjo hc,29.149897330595497,1977,24.3322770484382
2177,2006,NOR,39,gundersen mathias,G,L,180,77.0,1985-09-16,stjernen fredrikstad,20.621492128678998,1985,23.765432098765398
2178,2006,SLO,12,rodman david,D,L,185,85.0,1983-09-10,hk jesenice,22.6392881587953,1983,24.8356464572681
2179,2006,SLO,18,hafner tomo,D,L,183,86.0,1980-07-19,hk jesenice,25.782340862423002,1980,25.680074054166997
2180,2006,SLO,19,vidmar uros,D,R,181,92.0,1980-10-09,hk slavija ljubljana,25.5578370978782,1980,28.0821708739049
2181,2006,SLO,22,rodman marcel,D,R,185,88.0,1981-09-25,hk jesenice,24.5968514715948,1981,25.7121986851717
2182,2006,SLO,27,milovanovic jakob,D,L,180,78.0,1984-03-18,briancon diables rouges,22.119096509240197,1984,24.0740740740741
2183,2006,SLO,28,kranjc ales,D,L,183,84.0,1981-07-29,hk jesenice,24.7556468172485,1981,25.0828630296515
2184,2006,SLO,3,ciglenecki robert,D,R,194,96.0,1974-07-17,zm cortina,31.789185489390803,1974,25.507492826017604
2185,2006,SLO,37,robar mitja,D,L,176,78.0,1983-01-04,hdd zm olimpija ljubljana,23.321013004791197,1983,25.1807851239669
2186,2006,SLO,6,groznik bostjan,D,L,185,99.0,1982-07-03,hdd zm olimpija,23.8275154004107,1982,28.926223520818098
2187,2006,SLO,7,sotlar mitja,D,L,178,85.0,1979-10-17,hk jesenice,26.537987679671502,1979,26.827420780204502
2188,2006,SLO,10,varl dejan,F,L,178,87.0,1973-07-03,hk jesenice,32.8268309377139,1973,27.458654210327
2189,2006,SLO,13,kopitar anze,F,L,193,98.0,1987-08-24,sodertalje sk,18.6858316221766,1987,26.3094311256678
2190,2006,SLO,14,kontrec dejan,F,L,178,75.0,1970-01-23,hk slavija ljubljana,36.2683093771389,1970,23.6712536295922
2191,2006,SLO,15,muric egon,F,R,186,95.0,1982-01-15,hdd zm olimpija ljubljana,24.290212183435997,1982,27.459821944733502
